witness_id,family,n,m_total,rank,total_info,descriptor_signature,local_exact,global_exact,dls,cid,psi,il,tsf,alignment,residual,rank_only_pred,budget_only_pred,target_class,notes
formation_2933_post,formation_bridge,5,2,2,4.189655,n5|m2|r2|i4.19,1,1,0.0,,,,1.0,1.0,0.0,0,1,formation_target,route=intervention_generated_structure;pair=2933;label=post
formation_2934_pre,formation_bridge,5,2,2,4.36944812,n5|m2|r2|i4.37,0,0,1.0,,,,0.0474431,0.21781438,1.91595566,0,1,formation_target,route=intervention_generated_structure;pair=2934;label=pre
formation_2934_post,formation_bridge,5,2,2,4.07753772,n5|m2|r2|i4.08,1,1,0.0,,,,1.0,1.0,0.0,0,1,formation_target,route=intervention_generated_structure;pair=2934;label=post
formation_2935_pre,formation_bridge,5,2,2,5.83481085,n5|m2|r2|i5.83,0,0,0.75,,,,0.29401541,0.54223187,1.5857553,0,1,formation_target,route=intervention_generated_structure;pair=2935;label=pre
formation_2935_post,formation_bridge,5,2,2,4.78749193,n5|m2|r2|i4.79,1,1,0.0,,,,1.0,1.0,0.0,0,1,formation_target,route=intervention_generated_structure;pair=2935;label=post
formation_2936_pre,formation_bridge,5,2,2,3.2958379,n5|m2|r2|i3.30,0,0,0.96875,,,,0.15181314,0.38963206,2.51661148,0,1,formation_target,route=intervention_generated_structure;pair=2936;label=pre
formation_2936_post,formation_bridge,5,2,2,3.85014803,n5|m2|r2|i3.85,1,1,0.0,,,,1.0,1.0,0.0,0,1,formation_target,route=intervention_generated_structure;pair=2936;label=post
formation_2937_pre,formation_bridge,5,2,2,5.34233441,n5|m2|r2|i5.34,0,0,0.0,,,,0.16626389,0.40775469,2.13537084,0,1,formation_target,route=intervention_generated_structure;pair=2937;label=pre
formation_2937_post,formation_bridge,5,2,2,4.00733355,n5|m2|r2|i4.01,1,1,0.0,,,,1.0,1.0,0.0,0,1,formation_target,route=intervention_generated_structure;pair=2937;label=post
formation_2938_pre,formation_bridge,5,2,2,5.42053522,n5|m2|r2|i5.42,0,0,0.0,,,,0.72270261,0.85011918,0.540403,0,1,formation_target,route=intervention_generated_structure;pair=2938;label=pre
formation_2938_post,formation_bridge,5,2,2,4.31748838,n5|m2|r2|i4.32,1,1,0.0,,,,1.0,1.0,0.0,0,1,formation_target,route=intervention_generated_structure;pair=2938;label=post
formation_2939_pre,formation_bridge,5,2,2,5.68357991,n5|m2|r2|i5.68,0,0,1.0,,,,0.52682686,0.7258284,0.86700674,0,1,formation_target,route=intervention_generated_structure;pair=2939;label=pre
formation_2939_post,formation_bridge,5,2,2,4.1588834,n5|m2|r2|i4.16,1,1,0.0,,,,1.0,1.0,0.0,0,1,formation_target,route=intervention_generated_structure;pair=2939;label=post
formation_2940_pre,formation_bridge,5,2,2,5.17048423,n5|m2|r2|i5.17,0,0,0.0,,,,0.21466624,0.46332088,1.93502408,0,1,formation_target,route=intervention_generated_structure;pair=2940;label=pre
formation_2940_post,formation_bridge,5,2,2,4.40671949,n5|m2|r2|i4.41,1,1,0.0,,,,1.0,1.0,0.0,0,1,formation_target,route=intervention_generated_structure;pair=2940;label=post
formation_2941_pre,formation_bridge,5,2,2,5.56068177,n5|m2|r2|i5.56,0,0,1.0,,,,0.59125228,0.76892931,0.95272887,0,1,formation_target,route=intervention_generated_structure;pair=2941;label=pre
formation_2941_post,formation_bridge,5,2,2,4.89784,n5|m2|r2|i4.90,1,1,0.0,,,,1.0,1.0,0.0,0,1,formation_target,route=intervention_generated_structure;pair=2941;label=post
formation_2942_pre,formation_bridge,5,2,2,5.78074363,n5|m2|r2|i5.78,0,0,1.0,,,,0.05410696,0.23260904,2.4267033,0,1,formation_target,route=intervention_generated_structure;pair=2942;label=pre
formation_2942_post,formation_bridge,5,2,2,4.17438756,n5|m2|r2|i4.17,1,1,0.0,,,,1.0,1.0,0.0,0,1,formation_target,route=intervention_generated_structure;pair=2942;label=post
formation_2943_pre,formation_bridge,5,2,2,3.17805441,n5|m2|r2|i3.18,0,0,0.5,,,,0.55563974,0.74541246,0.76376262,0,1,formation_target,route=intervention_generated_structure;pair=2943;label=pre
formation_2943_post,formation_bridge,5,2,2,4.30406536,n5|m2|r2|i4.30,1,1,0.0,,,,1.0,1.0,0.0,0,1,formation_target,route=intervention_generated_structure;pair=2943;label=post
formation_2944_pre,formation_bridge,5,2,2,4.12713476,n5|m2|r2|i4.13,0,0,1.0,,,,0.01133691,0.1064749,3.34326477,0,1,formation_target,route=intervention_generated_structure;pair=2944;label=pre
formation_2944_post,formation_bridge,5,2,2,5.01063546,n5|m2|r2|i5.01,1,1,0.0,,,,1.0,1.0,0.0,0,1,formation_target,route=intervention_generated_structure;pair=2944;label=post
formation_2945_pre,formation_bridge,5,2,2,6.29894935,n5|m2|r2|i6.30,0,0,1.0,,,,0.29120384,0.53963306,1.89814151,0,1,formation_target,route=intervention_generated_structure;pair=2945;label=pre
formation_2945_post,formation_bridge,5,2,2,5.22574682,n5|m2|r2|i5.23,1,1,0.0,,,,1.0,1.0,0.0,0,1,formation_target,route=intervention_generated_structure;pair=2945;label=post
formation_2946_pre,formation_bridge,5,2,2,5.37527856,n5|m2|r2|i5.38,0,0,1.0,,,,0.04063705,0.20158633,2.87872142,0,1,formation_target,route=intervention_generated_structure;pair=2946;label=pre
formation_2946_post,formation_bridge,5,2,2,4.47733705,n5|m2|r2|i4.48,1,1,0.0,,,,1.0,1.0,0.0,0,1,formation_target,route=intervention_generated_structure;pair=2946;label=post
formation_2947_pre,formation_bridge,5,2,2,3.80666305,n5|m2|r2|i3.81,0,0,0.875,,,,0.20455488,0.45227744,1.54919334,0,1,formation_target,route=intervention_generated_structure;pair=2947;label=pre
formation_2947_post,formation_bridge,5,2,2,4.26268013,n5|m2|r2|i4.26,1,1,0.0,,,,1.0,1.0,0.0,0,1,formation_target,route=intervention_generated_structure;pair=2947;label=post
formation_2948_pre,formation_bridge,5,2,2,3.68888,n5|m2|r2|i3.69,0,0,0.6,,,,0.20455488,0.45227744,1.44913767,0,1,formation_target,route=intervention_generated_structure;pair=2948;label=pre
formation_2948_post,formation_bridge,5,2,2,4.23410675,n5|m2|r2|i4.23,1,1,0.0,,,,1.0,1.0,0.0,0,1,formation_target,route=intervention_generated_structure;pair=2948;label=post
formation_2949_pre,formation_bridge,5,2,2,5.01063551,n5|m2|r2|i5.01,0,0,0.0,,,,0.28444444,0.53333333,1.4,0,1,formation_target,route=intervention_generated_structure;pair=2949;label=pre
formation_2949_post,formation_bridge,5,2,2,4.70048057,n5|m2|r2|i4.70,1,1,0.0,,,,1.0,1.0,0.0,0,1,formation_target,route=intervention_generated_structure;pair=2949;label=post
formation_2950_pre,formation_bridge,5,2,2,4.21950797,n5|m2|r2|i4.22,0,0,0.0,,,,0.61244063,0.78258586,0.81348922,0,1,formation_target,route=optimization_induced_structure;pair=2950;label=pre
formation_2950_post,formation_bridge,5,2,2,4.21950797,n5|m2|r2|i4.22,0,0,0.0,,,,0.61244063,0.78258586,0.81348922,0,1,formation_target,route=optimization_induced_structure;pair=2950;label=post
formation_2951_pre,formation_bridge,5,2,2,4.33073358,n5|m2|r2|i4.33,0,0,1.0,,,,0.00033338,0.0182588,3.92696481,0,1,formation_target,route=optimization_induced_structure;pair=2951;label=pre
formation_2951_post,formation_bridge,5,2,2,4.29045969,n5|m2|r2|i4.29,0,0,0.0,,,,0.57564617,0.75871349,0.96514602,0,1,formation_target,route=optimization_induced_structure;pair=2951;label=post
formation_2952_pre,formation_bridge,5,2,2,4.82831392,n5|m2|r2|i4.83,0,0,1.0,,,,0.00039856,0.01996399,4.040792,0,1,formation_target,route=optimization_induced_structure;pair=2952;label=pre
formation_2952_post,formation_bridge,5,2,2,3.46573675,n5|m2|r2|i3.47,0,0,0.77777778,,,,0.22887366,0.47840742,2.15058132,0,1,formation_target,route=optimization_induced_structure;pair=2952;label=post
formation_2953_pre,formation_bridge,5,2,2,5.14749465,n5|m2|r2|i5.15,1,1,0.0,,,,1.0,1.0,0.0,0,1,formation_target,route=optimization_induced_structure;pair=2953;label=pre
formation_2953_post,formation_bridge,5,2,2,5.14749465,n5|m2|r2|i5.15,1,1,0.0,,,,1.0,1.0,0.0,0,1,formation_target,route=optimization_induced_structure;pair=2953;label=post
formation_2954_pre,formation_bridge,5,2,2,4.89784,n5|m2|r2|i4.90,0,0,1.0,,,,0.30702621,0.55409946,1.66840705,0,1,formation_target,route=optimization_induced_structure;pair=2954;label=pre
formation_2954_post,formation_bridge,5,2,2,4.89784,n5|m2|r2|i4.90,0,0,1.0,,,,0.30702621,0.55409946,1.66840705,0,1,formation_target,route=optimization_induced_structure;pair=2954;label=post
formation_2955_pre,formation_bridge,5,2,2,5.32301013,n5|m2|r2|i5.32,0,0,1.0,,,,0.01683774,0.12976034,2.46140947,0,1,formation_target,route=optimization_induced_structure;pair=2955;label=pre
formation_2955_post,formation_bridge,5,2,2,4.95582723,n5|m2|r2|i4.96,0,0,1.0,,,,0.11966263,0.34592286,1.85000952,0,1,formation_target,route=optimization_induced_structure;pair=2955;label=post
formation_2956_pre,formation_bridge,5,2,2,3.68887983,n5|m2|r2|i3.69,0,0,1.0,,,,0.0052763,0.07263815,2.93257566,0,1,formation_target,route=optimization_induced_structure;pair=2956;label=pre
formation_2956_post,formation_bridge,5,2,2,5.29831752,n5|m2|r2|i5.30,0,0,1.0,,,,0.03292945,0.18146472,2.58843582,0,1,formation_target,route=optimization_induced_structure;pair=2956;label=post
formation_2957_pre,formation_bridge,5,2,2,3.13549469,n5|m2|r2|i3.14,0,0,1.0,,,,0.03179069,0.17829944,3.38795822,0,1,formation_target,route=optimization_induced_structure;pair=2957;label=pre
formation_2957_post,formation_bridge,5,2,2,3.04452306,n5|m2|r2|i3.04,0,0,1.0,,,,0.14479668,0.38052159,2.55417492,0,1,formation_target,route=optimization_induced_structure;pair=2957;label=post
formation_2958_pre,formation_bridge,5,2,2,4.55387711,n5|m2|r2|i4.55,0,0,1.0,,,,0.00827752,0.09098086,2.87457091,0,1,formation_target,route=optimization_induced_structure;pair=2958;label=pre
formation_2958_post,formation_bridge,5,2,2,4.12713466,n5|m2|r2|i4.13,0,0,1.0,,,,0.10216339,0.31963008,2.15151859,0,1,formation_target,route=optimization_induced_structure;pair=2958;label=post
formation_2959_pre,formation_bridge,5,2,2,4.14313498,n5|m2|r2|i4.14,0,0,0.0,,,,0.40028975,0.63268456,0.51946248,0,1,formation_target,route=optimization_induced_structure;pair=2959;label=pre
formation_2959_post,formation_bridge,5,2,2,4.189655,n5|m2|r2|i4.19,0,0,0.0,,,,0.4394365,0.66290007,0.47673129,0,1,formation_target,route=optimization_induced_structure;pair=2959;label=post
formation_2960_pre,formation_bridge,5,2,2,4.67282906,n5|m2|r2|i4.67,0,0,0.0,,,,0.09980922,0.31592597,2.55957064,0,1,formation_target,route=optimization_induced_structure;pair=2960;label=pre
formation_2960_post,formation_bridge,5,2,2,3.40119795,n5|m2|r2|i3.40,0,0,0.6,,,,0.53045136,0.72832092,1.01653005,0,1,formation_target,route=optimization_induced_structure;pair=2960;label=post
formation_2961_pre,formation_bridge,5,2,2,4.20469293,n5|m2|r2|i4.20,0,0,1.0,,,,0.02450143,0.15652932,2.06607278,0,1,formation_target,route=optimization_induced_structure;pair=2961;label=pre
formation_2961_post,formation_bridge,5,2,2,3.89182085,n5|m2|r2|i3.89,0,0,1.0,,,,0.34528193,0.58760695,1.01015254,0,1,formation_target,route=optimization_induced_structure;pair=2961;label=post
formation_2962_pre,formation_bridge,5,2,2,4.21950796,n5|m2|r2|i4.22,0,0,1.0,,,,0.07715228,0.27776299,2.97785948,0,1,formation_target,route=optimization_induced_structure;pair=2962;label=pre
formation_2962_post,formation_bridge,5,2,2,4.34380572,n5|m2|r2|i4.34,0,0,1.0,,,,0.10394778,0.32240934,2.79377787,0,1,formation_target,route=optimization_induced_structure;pair=2962;label=post
formation_2963_pre,formation_bridge,5,2,2,4.74493237,n5|m2|r2|i4.74,0,0,1.0,,,,0.01073928,0.10363051,2.83456921,0,1,formation_target,route=optimization_induced_structure;pair=2963;label=pre
formation_2963_post,formation_bridge,5,2,2,5.45532125,n5|m2|r2|i5.46,0,0,0.0,,,,0.03653001,0.19112825,2.55787706,0,1,formation_target,route=optimization_induced_structure;pair=2963;label=post
formation_2964_pre,formation_bridge,5,2,2,5.12989887,n5|m2|r2|i5.13,0,0,0.0,,,,0.21556777,0.46429276,1.07141448,0,1,formation_target,route=optimization_induced_structure;pair=2964;label=pre
formation_2964_post,formation_bridge,5,2,2,5.12989887,n5|m2|r2|i5.13,0,0,0.0,,,,0.21556777,0.46429276,1.07141448,0,1,formation_target,route=optimization_induced_structure;pair=2964;label=post
formation_2965_pre,formation_bridge,5,2,2,3.80666282,n5|m2|r2|i3.81,0,0,1.0,,,,0.00369958,0.06082415,3.38624669,0,1,formation_target,route=optimization_induced_structure;pair=2965;label=pre
formation_2965_post,formation_bridge,5,2,2,2.83321387,n5|m2|r2|i2.83,0,0,1.0,,,,0.00397848,0.06307521,3.37813036,0,1,formation_target,route=optimization_induced_structure;pair=2965;label=post
formation_2966_pre,formation_bridge,5,2,2,3.13549474,n5|m2|r2|i3.14,0,0,0.75,,,,0.43846651,0.66216804,0.95553309,0,1,formation_target,route=optimization_induced_structure;pair=2966;label=pre
formation_2966_post,formation_bridge,5,2,2,2.99573282,n5|m2|r2|i3.00,0,0,0.55555556,,,,0.51116229,0.71495614,0.80622577,0,1,formation_target,route=optimization_induced_structure;pair=2966;label=post
formation_2967_pre,formation_bridge,5,2,2,4.80402123,n5|m2|r2|i4.80,0,0,1.0,,,,0.00017768,0.0133297,3.55749037,0,1,formation_target,route=optimization_induced_structure;pair=2967;label=pre
formation_2967_post,formation_bridge,5,2,2,3.68888,n5|m2|r2|i3.69,0,0,0.85714286,,,,0.03483817,0.18664985,2.93257566,0,1,formation_target,route=optimization_induced_structure;pair=2967;label=post
formation_2968_pre,formation_bridge,5,2,2,4.23410675,n5|m2|r2|i4.23,0,0,1.0,,,,0.00580966,0.07622111,3.80883793,0,1,formation_target,route=optimization_induced_structure;pair=2968;label=pre
formation_2968_post,formation_bridge,5,2,2,3.71357238,n5|m2|r2|i3.71,0,0,1.0,,,,0.03722175,0.19292938,3.32763741,0,1,formation_target,route=optimization_induced_structure;pair=2968;label=post
formation_2969_pre,formation_bridge,5,2,2,4.23410678,n5|m2|r2|i4.23,0,0,1.0,,,,0.12941005,0.35973608,1.69397911,0,1,formation_target,route=optimization_induced_structure;pair=2969;label=pre
formation_2969_post,formation_bridge,5,2,2,3.93182597,n5|m2|r2|i3.93,0,0,0.5,,,,0.27422973,0.52366949,1.26025208,0,1,formation_target,route=optimization_induced_structure;pair=2969;label=post
formation_2970_pre,formation_bridge,5,2,2,3.9889844,n5|m2|r2|i3.99,0,0,1.0,,,,0.06611722,0.25713268,1.66110182,0,1,formation_target,route=optimization_induced_structure;pair=2970;label=pre
formation_2970_post,formation_bridge,5,2,2,4.17438756,n5|m2|r2|i4.17,0,0,1.0,,,,0.16206229,0.4025696,1.33589498,0,1,formation_target,route=optimization_induced_structure;pair=2970;label=post
formation_2971_pre,formation_bridge,5,2,2,3.04452325,n5|m2|r2|i3.04,0,0,1.0,,,,0.01131931,0.10639226,3.22194854,0,1,formation_target,route=optimization_induced_structure;pair=2971;label=pre
formation_2971_post,formation_bridge,5,2,2,2.99573302,n5|m2|r2|i3.00,0,0,1.0,,,,0.20775347,0.45579981,1.96214169,0,1,formation_target,route=optimization_induced_structure;pair=2971;label=post
formation_2972_pre,formation_bridge,5,2,2,2.19722558,n5|m2|r2|i2.20,0,0,0.875,,,,0.0558081,0.23623738,1.52752523,0,1,formation_target,route=optimization_induced_structure;pair=2972;label=pre
formation_2972_post,formation_bridge,5,2,2,2.83321417,n5|m2|r2|i2.83,0,0,0.9,,,,0.16476412,0.40591147,1.18817705,0,1,formation_target,route=optimization_induced_structure;pair=2972;label=post
formation_2973_pre,formation_bridge,5,2,2,4.49980995,n5|m2|r2|i4.50,0,0,0.9,,,,0.1613806,0.40172205,2.23855112,0,1,formation_target,route=optimization_induced_structure;pair=2973;label=pre
formation_2973_post,formation_bridge,5,2,2,4.49980995,n5|m2|r2|i4.50,0,0,0.9,,,,0.1613806,0.40172205,2.23855112,0,1,formation_target,route=optimization_induced_structure;pair=2973;label=post
formation_2974_pre,formation_bridge,5,2,2,2.56495043,n5|m2|r2|i2.56,0,0,0.5,,,,0.05006405,0.22374997,1.90141648,0,1,formation_target,route=optimization_induced_structure;pair=2974;label=pre
formation_2974_post,formation_bridge,5,2,2,4.21950797,n5|m2|r2|i4.22,0,0,1.0,,,,0.08887064,0.29811179,1.71926797,0,1,formation_target,route=optimization_induced_structure;pair=2974;label=post
formation_2975_pre,formation_bridge,5,2,2,4.34380572,n5|m2|r2|i4.34,0,0,1.0,,,,0.35430256,0.5952332,1.45940746,0,1,formation_target,route=optimization_induced_structure;pair=2975;label=pre
formation_2975_post,formation_bridge,5,2,2,4.12713464,n5|m2|r2|i4.13,0,0,0.33333333,,,,0.41061105,0.6407894,1.29515225,0,1,formation_target,route=optimization_induced_structure;pair=2975;label=post
formation_2976_pre,formation_bridge,5,2,2,3.63758658,n5|m2|r2|i3.64,0,0,0.91666667,,,,0.34388244,0.5864149,1.54749373,0,1,formation_target,route=optimization_induced_structure;pair=2976;label=pre
formation_2976_post,formation_bridge,5,2,2,4.4188409,n5|m2|r2|i4.42,0,0,0.0,,,,0.44984818,0.67070722,1.23210076,0,1,formation_target,route=optimization_induced_structure;pair=2976;label=post
formation_2977_pre,formation_bridge,5,2,2,3.73767007,n5|m2|r2|i3.74,0,0,1.0,,,,0.21875204,0.46770935,1.68325082,0,1,formation_target,route=optimization_induced_structure;pair=2977;label=pre
formation_2977_post,formation_bridge,5,2,2,5.05624598,n5|m2|r2|i5.06,0,0,0.0,,,,0.47310544,0.6878266,0.98717896,0,1,formation_target,route=optimization_induced_structure;pair=2977;label=post
formation_2978_pre,formation_bridge,5,2,2,4.70048056,n5|m2|r2|i4.70,0,0,0.0,,,,0.02609226,0.16153098,2.51540707,0,1,formation_target,route=optimization_induced_structure;pair=2978;label=pre
formation_2978_post,formation_bridge,5,2,2,4.69134807,n5|m2|r2|i4.69,0,0,1.0,,,,0.07587201,0.27544875,2.17365375,0,1,formation_target,route=optimization_induced_structure;pair=2978;label=post
formation_2979_pre,formation_bridge,5,2,2,4.27666637,n5|m2|r2|i4.28,0,0,1.0,,,,0.11677216,0.34171941,2.081666,0,1,formation_target,route=optimization_induced_structure;pair=2979;label=pre
formation_2979_post,formation_bridge,5,2,2,3.9702922,n5|m2|r2|i3.97,0,0,0.0,,,,0.222372,0.47156336,1.67106338,0,1,formation_target,route=optimization_induced_structure;pair=2979;label=post
formation_2980_pre,formation_bridge,5,2,2,4.5643484,n5|m2|r2|i4.56,0,0,0.5,,,,0.13286834,0.36451109,2.29128785,0,1,formation_target,route=optimization_induced_structure;pair=2980;label=pre
formation_2980_post,formation_bridge,5,2,2,3.4657365,n5|m2|r2|i3.47,0,0,0.88888889,,,,0.30320604,0.55064148,1.62018517,0,1,formation_target,route=optimization_induced_structure;pair=2980;label=post
formation_2981_pre,formation_bridge,5,2,2,3.25809727,n5|m2|r2|i3.26,0,0,0.91666667,,,,0.22445345,0.47376519,1.17669681,0,1,formation_target,route=optimization_induced_structure;pair=2981;label=pre
formation_2981_post,formation_bridge,5,2,2,4.76217412,n5|m2|r2|i4.76,0,0,0.0,,,,0.57062947,0.7554002,0.54694177,0,1,formation_target,route=optimization_induced_structure;pair=2981;label=post
formation_2982_pre,formation_bridge,5,2,2,4.24849563,n5|m2|r2|i4.25,0,0,1.0,,,,0.00770557,0.08778135,1.82443729,0,1,formation_target,route=optimization_induced_structure;pair=2982;label=pre
formation_2982_post,formation_bridge,5,2,2,4.48863666,n5|m2|r2|i4.49,0,0,0.0,,,,0.67933735,0.82421924,0.35156152,0,1,formation_target,route=optimization_induced_structure;pair=2982;label=post
formation_2983_pre,formation_bridge,5,2,2,3.21887642,n5|m2|r2|i3.22,0,0,1.0,,,,0.00730526,0.08547081,3.03315018,0,1,formation_target,route=optimization_induced_structure;pair=2983;label=pre
formation_2983_post,formation_bridge,5,2,2,4.51085973,n5|m2|r2|i4.51,0,0,1.0,,,,0.05989381,0.24473212,2.50494017,0,1,formation_target,route=optimization_induced_structure;pair=2983;label=post
formation_2984_pre,formation_bridge,5,2,2,4.69134807,n5|m2|r2|i4.69,0,0,0.0,,,,0.47220982,0.68717525,1.08365674,0,1,formation_target,route=optimization_induced_structure;pair=2984;label=pre
formation_2984_post,formation_bridge,5,2,2,4.11087421,n5|m2|r2|i4.11,0,0,0.0,,,,0.62554915,0.79091665,0.72428597,0,1,formation_target,route=optimization_induced_structure;pair=2984;label=post
formation_2985_pre,formation_bridge,5,2,2,2.77258985,n5|m2|r2|i2.77,0,0,1.0,,,,0.00083085,0.02882452,3.22102468,0,1,formation_target,route=optimization_induced_structure;pair=2985;label=pre
formation_2985_post,formation_bridge,5,2,2,3.66356206,n5|m2|r2|i3.66,0,0,1.0,,,,0.0154435,0.12427186,2.90446164,0,1,formation_target,route=optimization_induced_structure;pair=2985;label=post
formation_2986_pre,formation_bridge,5,2,2,5.66642681,n5|m2|r2|i5.67,0,0,1.0,,,,0.08991599,0.29985996,1.71498585,0,1,formation_target,route=optimization_induced_structure;pair=2986;label=pre
formation_2986_post,formation_bridge,5,2,2,4.63472922,n5|m2|r2|i4.63,0,0,0.66666667,,,,0.18342594,0.42828255,1.40041603,0,1,formation_target,route=optimization_induced_structure;pair=2986;label=post
formation_2987_pre,formation_bridge,5,2,2,3.63758658,n5|m2|r2|i3.64,0,0,1.0,,,,0.00881354,0.09388045,2.0261449,0,1,formation_target,route=optimization_induced_structure;pair=2987;label=pre
formation_2987_post,formation_bridge,5,2,2,3.46573634,n5|m2|r2|i3.47,0,0,0.5,,,,0.13508894,0.36754447,1.41421356,0,1,formation_target,route=optimization_induced_structure;pair=2987;label=post
formation_2988_pre,formation_bridge,5,2,2,3.82864174,n5|m2|r2|i3.83,0,0,1.0,,,,0.00380506,0.06168514,2.65395521,0,1,formation_target,route=optimization_induced_structure;pair=2988;label=pre
formation_2988_post,formation_bridge,5,2,2,3.36729621,n5|m2|r2|i3.37,0,0,1.0,,,,0.04272868,0.20670917,2.24376531,0,1,formation_target,route=optimization_induced_structure;pair=2988;label=post
formation_2989_pre,formation_bridge,5,2,2,4.65396057,n5|m2|r2|i4.65,0,0,1.0,,,,0.03089296,0.17576394,2.01895777,0,1,formation_target,route=optimization_induced_structure;pair=2989;label=pre
formation_2989_post,formation_bridge,5,2,2,3.13549513,n5|m2|r2|i3.14,0,0,1.0,,,,0.09513272,0.30843593,1.69397911,0,1,formation_target,route=optimization_induced_structure;pair=2989;label=post
formation_2990_pre,formation_bridge,5,2,2,1.60943971,n5|m2|r2|i1.61,0,0,1.0,,,,0.00092806,0.03046403,3.06594194,0,1,formation_target,route=optimization_induced_structure;pair=2990;label=pre
formation_2990_post,formation_bridge,5,2,2,2.397896,n5|m2|r2|i2.40,0,0,0.96428571,,,,0.021667,0.14719713,2.69679945,0,1,formation_target,route=optimization_induced_structure;pair=2990;label=post
formation_2991_pre,formation_bridge,5,2,2,4.83628209,n5|m2|r2|i4.84,0,0,1.0,,,,0.00877464,0.09367303,2.56347978,0,1,formation_target,route=optimization_induced_structure;pair=2991;label=pre
formation_2991_post,formation_bridge,5,2,2,3.68887983,n5|m2|r2|i3.69,0,0,0.6,,,,0.46086337,0.67886919,0.90829511,0,1,formation_target,route=optimization_induced_structure;pair=2991;label=post
formation_2992_pre,formation_bridge,5,2,2,3.13549469,n5|m2|r2|i3.14,0,0,1.0,,,,6.701e-05,0.00818568,2.80527454,0,1,formation_target,route=optimization_induced_structure;pair=2992;label=pre
formation_2992_post,formation_bridge,5,2,2,3.85014796,n5|m2|r2|i3.85,0,0,1.0,,,,0.00717484,0.08470444,2.58884678,0,1,formation_target,route=optimization_induced_structure;pair=2992;label=post
formation_2993_pre,formation_bridge,5,2,2,4.26268012,n5|m2|r2|i4.26,0,0,1.0,,,,0.0284263,0.16860102,2.99765166,0,1,formation_target,route=optimization_induced_structure;pair=2993;label=pre
formation_2993_post,formation_bridge,5,2,2,3.258097,n5|m2|r2|i3.26,0,0,1.0,,,,0.31524967,0.56147099,1.58113883,0,1,formation_target,route=optimization_induced_structure;pair=2993;label=post
formation_2994_pre,formation_bridge,5,2,2,4.02535199,n5|m2|r2|i4.03,0,0,1.0,,,,0.15910573,0.3988806,2.4784788,0,1,formation_target,route=optimization_induced_structure;pair=2994;label=pre
formation_2994_post,formation_bridge,5,2,2,3.82864174,n5|m2|r2|i3.83,0,0,0.0,,,,0.45990188,0.67816066,1.32697761,0,1,formation_target,route=optimization_induced_structure;pair=2994;label=post
formation_2995_pre,formation_bridge,5,2,2,2.07944292,n5|m2|r2|i2.08,0,0,0.77777778,,,,0.04386117,0.20943058,3.2596012,0,1,formation_target,route=optimization_induced_structure;pair=2995;label=pre
formation_2995_post,formation_bridge,5,2,2,2.89037242,n5|m2|r2|i2.89,0,0,1.0,,,,0.06047965,0.2459261,3.10912635,0,1,formation_target,route=optimization_induced_structure;pair=2995;label=post
formation_2996_pre,formation_bridge,5,2,2,3.5835193,n5|m2|r2|i3.58,0,0,1.0,,,,0.02722555,0.16500166,2.64049659,0,1,formation_target,route=optimization_induced_structure;pair=2996;label=pre
formation_2996_post,formation_bridge,5,2,2,4.26268012,n5|m2|r2|i4.26,0,0,1.0,,,,0.10393549,0.32239028,2.14279007,0,1,formation_target,route=optimization_induced_structure;pair=2996;label=post
formation_2997_pre,formation_bridge,5,2,2,4.91265506,n5|m2|r2|i4.91,0,0,1.0,,,,0.02794146,0.16715701,2.04004037,0,1,formation_target,route=optimization_induced_structure;pair=2997;label=pre
formation_2997_post,formation_bridge,5,2,2,4.97673391,n5|m2|r2|i4.98,0,0,1.0,,,,0.03937093,0.1984211,1.9634593,0,1,formation_target,route=optimization_induced_structure;pair=2997;label=post
formation_2998_pre,formation_bridge,5,2,2,3.36729628,n5|m2|r2|i3.37,0,0,0.16666667,,,,0.1961728,0.44291399,1.57567719,0,1,formation_target,route=optimization_induced_structure;pair=2998;label=pre
formation_2998_post,formation_bridge,5,2,2,3.8066628,n5|m2|r2|i3.81,0,0,0.6,,,,0.45576927,0.67510686,0.91893658,0,1,formation_target,route=optimization_induced_structure;pair=2998;label=post
formation_2999_pre,formation_bridge,5,2,2,4.97673391,n5|m2|r2|i4.98,0,0,0.33333333,,,,0.35261555,0.59381441,1.46452299,0,1,formation_target,route=optimization_induced_structure;pair=2999;label=pre
formation_2999_post,formation_bridge,5,2,2,2.83321458,n5|m2|r2|i2.83,0,0,0.2,,,,0.72179602,0.84958579,0.54232614,0,1,formation_target,route=optimization_induced_structure;pair=2999;label=post
formation_3000_pre,formation_bridge,5,2,2,4.6347292,n5|m2|r2|i4.63,0,0,0.5,,,,0.22780038,0.47728438,1.95582277,0,1,formation_target,route=optimization_induced_structure;pair=3000;label=pre
formation_3000_post,formation_bridge,5,2,2,5.1817837,n5|m2|r2|i5.18,0,0,1.0,,,,0.23520259,0.4849769,1.92704,0,1,formation_target,route=optimization_induced_structure;pair=3000;label=post
formation_3001_pre,formation_bridge,5,2,2,4.52178882,n5|m2|r2|i4.52,0,0,0.52941176,,,,0.35227855,0.59353058,0.90889326,0,1,formation_target,route=optimization_induced_structure;pair=3001;label=pre
formation_3001_post,formation_bridge,5,2,2,4.96981348,n5|m2|r2|i4.97,0,0,0.81818182,,,,0.44444444,0.66666667,0.74535599,0,1,formation_target,route=optimization_induced_structure;pair=3001;label=post
