formation_case_id,mechanism,n,k_contexts,pre_local_exact,pre_shared_exact,post_local_exact,post_shared_exact,pre_context_gap,post_context_gap,pre_alignment,post_alignment,pre_dls,post_dls,structure_created_flag,recoverability_change_shared,recoverability_change_local,pre_shared_aug_threshold,post_shared_aug_threshold,threshold_flip_flag,notes
fsec_173,local_to_global_organization,7,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_174,optimization_induced_structure,7,2,0,0,0,0,0,0,0.5347437108,0.2137777439,0.0,1.0,0,0,0,,,0,EXPLORATION/NON-PROMOTED
fsec_175,constraint_generation,6,2,0,0,1,1,0,0,0.1018734374,1.0,0.0,0.0,1,1,1,4,0,1,EXPLORATION/NON-PROMOTED
fsec_176,symmetry_breaking,6,2,0,0,1,0,0,1,0.2035794363,1.0,0.9583333333,0.0,1,0,1,,1,1,EXPLORATION/NON-PROMOTED
fsec_177,context_conditioned_differentiation,7,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_178,intervention_generated_structure,7,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_179,feedback_induced_structure,6,2,0,0,0,0,0,0,0.8192984194,0.8909663974,0.0,0.0,1,0,0,3,3,0,EXPLORATION/NON-PROMOTED
fsec_180,local_to_global_organization,4,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_181,optimization_induced_structure,6,2,0,0,0,0,0,0,0.3779577816,0.4264619029,0.0,0.0,1,0,0,,2,1,EXPLORATION/NON-PROMOTED
fsec_182,constraint_generation,4,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,3,0,1,EXPLORATION/NON-PROMOTED
fsec_183,symmetry_breaking,7,2,0,0,1,0,0,1,0.0,1.0,0.9098712446,0.0,1,0,1,,1,1,EXPLORATION/NON-PROMOTED
fsec_184,context_conditioned_differentiation,6,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_185,intervention_generated_structure,5,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_186,feedback_induced_structure,7,2,0,0,0,0,0,0,0.1712154702,0.1422700298,0.0,0.0,0,0,0,,,0,EXPLORATION/NON-PROMOTED
fsec_187,local_to_global_organization,4,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_188,optimization_induced_structure,6,2,0,0,0,0,0,0,0.824332136,0.5124761504,0.0,0.0,0,0,0,4,4,0,EXPLORATION/NON-PROMOTED
fsec_189,constraint_generation,6,2,0,0,1,1,0,0,0.3231778119,1.0,0.0,0.0,1,1,1,4,0,1,EXPLORATION/NON-PROMOTED
fsec_190,symmetry_breaking,5,2,0,0,1,0,0,1,0.0071685512,1.0,0.8644067797,0.0,1,0,1,4,1,1,EXPLORATION/NON-PROMOTED
fsec_191,context_conditioned_differentiation,4,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_192,intervention_generated_structure,4,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_193,feedback_induced_structure,5,2,0,0,0,0,0,0,0.4230174281,0.4277976127,0.0,0.0,1,0,0,4,4,0,EXPLORATION/NON-PROMOTED
fsec_194,local_to_global_organization,6,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_195,optimization_induced_structure,4,2,0,0,0,0,0,0,1.0,0.5842390797,0.0,0.0,0,0,0,3,3,0,EXPLORATION/NON-PROMOTED
fsec_196,constraint_generation,7,2,0,0,1,1,0,0,0.3347435943,1.0,0.0,0.0,1,1,1,,0,1,EXPLORATION/NON-PROMOTED
fsec_197,symmetry_breaking,6,2,0,0,1,0,0,1,0.0034782714,1.0,0.9447852761,0.0,1,0,1,,1,1,EXPLORATION/NON-PROMOTED
fsec_198,context_conditioned_differentiation,5,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_199,intervention_generated_structure,4,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_200,feedback_induced_structure,7,2,0,0,0,0,0,0,0.3463834778,0.3750447595,0.0,0.0,1,0,0,,,0,EXPLORATION/NON-PROMOTED
fsec_201,local_to_global_organization,5,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_202,optimization_induced_structure,5,2,0,0,0,0,0,0,0.8935084562,0.8297486938,0.0,1.0,0,0,0,3,3,0,EXPLORATION/NON-PROMOTED
fsec_203,constraint_generation,5,2,0,0,1,1,0,0,0.5527864045,1.0,0.0,0.0,1,1,1,2,0,1,EXPLORATION/NON-PROMOTED
fsec_204,symmetry_breaking,6,2,0,0,1,0,0,1,0.0906103039,1.0,0.9569892473,0.0,1,0,1,,1,1,EXPLORATION/NON-PROMOTED
fsec_205,context_conditioned_differentiation,6,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_206,intervention_generated_structure,6,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_207,feedback_induced_structure,4,2,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0,0,0,3,3,0,EXPLORATION/NON-PROMOTED
fsec_208,local_to_global_organization,5,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_209,optimization_induced_structure,5,2,0,0,0,0,0,0,0.8681239053,0.8539918733,0.0,0.0,0,0,0,4,4,0,EXPLORATION/NON-PROMOTED
fsec_210,constraint_generation,5,2,0,0,1,1,0,0,0.5044053722,1.0,0.0,0.0,1,1,1,4,0,1,EXPLORATION/NON-PROMOTED
fsec_211,symmetry_breaking,6,2,0,0,1,0,0,1,0.2366415983,1.0,0.8958333333,0.0,1,0,1,,1,1,EXPLORATION/NON-PROMOTED
fsec_212,context_conditioned_differentiation,7,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_213,intervention_generated_structure,7,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_214,feedback_induced_structure,7,2,0,0,0,0,0,0,0.3508573267,0.4156533191,0.0,0.0,1,0,0,,,0,EXPLORATION/NON-PROMOTED
fsec_215,local_to_global_organization,6,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_216,optimization_induced_structure,4,2,0,0,0,0,0,0,1.0,0.7582531108,0.0,0.0,0,0,0,3,3,0,EXPLORATION/NON-PROMOTED
fsec_217,constraint_generation,7,2,0,0,1,1,0,0,0.3311162688,1.0,0.0,0.0,1,1,1,,0,1,EXPLORATION/NON-PROMOTED
fsec_218,symmetry_breaking,7,2,0,0,1,0,0,1,0.2119310743,1.0,0.8197424893,0.0,1,0,1,,1,1,EXPLORATION/NON-PROMOTED
fsec_219,context_conditioned_differentiation,6,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_220,intervention_generated_structure,7,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_221,feedback_induced_structure,6,2,0,0,0,0,0,0,0.4005461702,0.4512847443,0.0,0.0,1,0,0,4,3,1,EXPLORATION/NON-PROMOTED
fsec_222,local_to_global_organization,7,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_223,optimization_induced_structure,7,2,0,0,0,0,0,0,0.2608352286,0.5479330028,1.0,1.0,1,0,0,,,0,EXPLORATION/NON-PROMOTED
fsec_224,constraint_generation,6,2,0,0,1,1,0,0,0.3382795574,1.0,0.0,0.0,1,1,1,4,0,1,EXPLORATION/NON-PROMOTED
fsec_225,symmetry_breaking,7,2,0,0,1,0,0,1,0.1717207526,1.0,0.932748538,0.0,1,0,1,,1,1,EXPLORATION/NON-PROMOTED
fsec_226,context_conditioned_differentiation,7,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_227,intervention_generated_structure,5,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_228,feedback_induced_structure,5,2,0,0,0,0,0,0,0.5813524745,0.5920179414,0.0,0.0,1,0,0,4,3,1,EXPLORATION/NON-PROMOTED
fsec_229,local_to_global_organization,6,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_230,optimization_induced_structure,6,2,0,0,0,0,0,0,0.5866801077,0.6287854356,0.0,1.0,1,0,0,4,3,1,EXPLORATION/NON-PROMOTED
fsec_231,constraint_generation,6,2,0,0,1,1,0,0,0.6907892543,1.0,0.0,0.0,1,1,1,4,0,1,EXPLORATION/NON-PROMOTED
fsec_232,symmetry_breaking,6,2,0,0,1,0,0,1,0.1569612786,1.0,0.8358208955,0.0,1,0,1,,1,1,EXPLORATION/NON-PROMOTED
fsec_233,context_conditioned_differentiation,4,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_234,intervention_generated_structure,4,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_235,feedback_induced_structure,7,2,0,0,0,0,0,0,0.4096596235,0.4549044829,0.0,0.0,1,0,0,,,0,EXPLORATION/NON-PROMOTED
fsec_236,local_to_global_organization,7,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_237,optimization_induced_structure,6,2,0,0,0,0,0,0,0.2531166371,0.6759978772,0.0,0.7142857143,1,0,0,4,3,1,EXPLORATION/NON-PROMOTED
fsec_238,constraint_generation,6,2,0,0,1,1,0,0,0.6565326483,1.0,0.0,0.0,1,1,1,4,0,1,EXPLORATION/NON-PROMOTED
fsec_239,symmetry_breaking,6,2,0,0,1,0,0,1,0.1471971346,1.0,0.9056603774,0.0,1,0,1,,1,1,EXPLORATION/NON-PROMOTED
fsec_240,context_conditioned_differentiation,6,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_241,intervention_generated_structure,4,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_242,feedback_induced_structure,7,2,0,0,0,0,0,0,0.5149531191,0.5273798278,1.0,0.0,1,0,0,,,0,EXPLORATION/NON-PROMOTED
fsec_243,local_to_global_organization,5,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_244,optimization_induced_structure,4,2,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0,0,0,2,1,1,EXPLORATION/NON-PROMOTED
fsec_245,constraint_generation,7,2,0,0,1,1,0,0,0.2944203878,1.0,0.0,0.0,1,1,1,,0,1,EXPLORATION/NON-PROMOTED
fsec_246,symmetry_breaking,7,2,0,0,1,0,0,1,0.0,1.0,0.8875,0.0,1,0,1,,1,1,EXPLORATION/NON-PROMOTED
fsec_247,context_conditioned_differentiation,6,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_248,intervention_generated_structure,6,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_249,feedback_induced_structure,6,2,0,0,0,0,0,0,0.356284654,0.4437996852,0.0,0.0,1,0,0,4,4,0,EXPLORATION/NON-PROMOTED
fsec_250,local_to_global_organization,7,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_251,optimization_induced_structure,6,2,0,0,0,0,0,0,0.3263710097,0.5697860606,0.0,1.0,1,0,0,4,,0,EXPLORATION/NON-PROMOTED
fsec_252,constraint_generation,5,2,0,0,1,1,0,0,0.5695928227,1.0,0.0,0.0,1,1,1,4,0,1,EXPLORATION/NON-PROMOTED
fsec_253,symmetry_breaking,4,2,0,0,1,0,0,1,0.2106477826,1.0,1.0,0.0,1,0,1,3,1,1,EXPLORATION/NON-PROMOTED
fsec_254,context_conditioned_differentiation,6,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_255,intervention_generated_structure,6,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_256,feedback_induced_structure,5,2,0,0,0,0,0,0,0.7808135391,0.7743387818,0.0,0.0,0,0,0,4,4,0,EXPLORATION/NON-PROMOTED
fsec_257,local_to_global_organization,5,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_258,optimization_induced_structure,5,2,0,0,0,0,0,0,0.2877237009,0.4622408039,0.0,0.0,1,0,0,3,3,0,EXPLORATION/NON-PROMOTED
fsec_259,constraint_generation,5,2,0,0,1,1,0,0,0.7793521092,1.0,0.0,0.0,1,1,1,3,0,1,EXPLORATION/NON-PROMOTED
fsec_260,symmetry_breaking,5,2,0,0,1,0,0,1,0.0322665984,1.0,1.0,0.0,1,0,1,4,1,1,EXPLORATION/NON-PROMOTED
fsec_261,context_conditioned_differentiation,5,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_262,intervention_generated_structure,7,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_263,feedback_induced_structure,6,2,0,0,0,0,0,0,0.1794405678,0.1628878503,0.0,0.0,0,0,0,3,3,0,EXPLORATION/NON-PROMOTED
fsec_264,local_to_global_organization,5,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_265,optimization_induced_structure,5,2,0,0,0,0,0,0,0.3342497141,0.5503541046,0.0,0.0,1,0,0,4,3,1,EXPLORATION/NON-PROMOTED
fsec_266,constraint_generation,7,2,0,0,1,1,0,0,0.5674285619,1.0,1.0,0.0,1,1,1,,0,1,EXPLORATION/NON-PROMOTED
fsec_267,symmetry_breaking,5,2,0,0,1,0,0,1,0.4114379992,1.0,0.8,0.0,1,0,1,,1,1,EXPLORATION/NON-PROMOTED
fsec_268,context_conditioned_differentiation,4,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_269,intervention_generated_structure,6,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_270,feedback_induced_structure,4,2,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0,0,0,3,3,0,EXPLORATION/NON-PROMOTED
fsec_271,local_to_global_organization,5,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_272,optimization_induced_structure,5,2,0,0,0,0,0,0,0.2662006143,0.7022941678,0.0,0.0,1,0,0,3,3,0,EXPLORATION/NON-PROMOTED
fsec_273,constraint_generation,4,2,0,0,1,1,0,0,0.7918762195,1.0,0.0,0.0,1,1,1,3,0,1,EXPLORATION/NON-PROMOTED
fsec_274,symmetry_breaking,7,2,0,0,1,0,0,1,0.0694770202,1.0,0.7907692308,0.0,1,0,1,,1,1,EXPLORATION/NON-PROMOTED
fsec_275,context_conditioned_differentiation,5,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_276,intervention_generated_structure,6,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_277,feedback_induced_structure,6,2,0,0,0,0,0,0,0.2031797192,0.2226000753,0.0,0.0,1,0,0,,,0,EXPLORATION/NON-PROMOTED
fsec_278,local_to_global_organization,6,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_279,optimization_induced_structure,4,2,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0,0,0,1,2,1,EXPLORATION/NON-PROMOTED
fsec_280,constraint_generation,4,2,0,0,1,1,0,0,0.8110177635,1.0,1.0,0.0,1,1,1,3,0,1,EXPLORATION/NON-PROMOTED
fsec_281,symmetry_breaking,4,2,0,0,1,0,0,1,0.0033500932,1.0,1.0,0.0,1,0,1,2,1,1,EXPLORATION/NON-PROMOTED
fsec_282,context_conditioned_differentiation,7,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_283,intervention_generated_structure,6,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_284,feedback_induced_structure,4,2,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0,0,0,3,2,1,EXPLORATION/NON-PROMOTED
fsec_285,local_to_global_organization,6,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_286,optimization_induced_structure,5,2,0,0,0,0,0,0,0.2793273908,0.597176117,0.0,1.0,1,0,0,4,4,0,EXPLORATION/NON-PROMOTED
fsec_287,constraint_generation,5,2,0,0,1,1,0,0,0.5941461483,1.0,0.0,0.0,1,1,1,3,0,1,EXPLORATION/NON-PROMOTED
fsec_288,symmetry_breaking,4,2,0,0,1,0,0,1,0.0240999271,1.0,1.0,0.0,1,0,1,3,1,1,EXPLORATION/NON-PROMOTED
fsec_289,context_conditioned_differentiation,5,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_290,intervention_generated_structure,5,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_291,feedback_induced_structure,7,2,0,0,0,0,0,0,0.0587499432,0.057766261,1.0,0.0,1,0,0,,,0,EXPLORATION/NON-PROMOTED
fsec_292,local_to_global_organization,4,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_293,optimization_induced_structure,5,2,0,0,0,0,0,0,0.418085626,0.7526671613,0.0,0.0,1,0,0,4,3,1,EXPLORATION/NON-PROMOTED
fsec_294,constraint_generation,7,2,0,0,1,1,0,0,0.6355089085,1.0,1.0,0.0,1,1,1,,0,1,EXPLORATION/NON-PROMOTED
fsec_295,symmetry_breaking,5,2,0,0,1,0,0,1,0.001226242,1.0,0.8,0.0,1,0,1,4,1,1,EXPLORATION/NON-PROMOTED
fsec_296,context_conditioned_differentiation,7,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_297,intervention_generated_structure,6,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_298,feedback_induced_structure,6,2,0,0,0,0,0,0,0.9525094351,0.9533480662,0.0,0.0,1,0,0,3,3,0,EXPLORATION/NON-PROMOTED
fsec_299,local_to_global_organization,7,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_300,optimization_induced_structure,4,2,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0,0,0,2,2,0,EXPLORATION/NON-PROMOTED
fsec_301,constraint_generation,5,2,0,0,1,1,0,0,0.4220795082,1.0,0.0,0.0,1,1,1,3,0,1,EXPLORATION/NON-PROMOTED
fsec_302,symmetry_breaking,6,2,0,0,1,0,0,1,0.2861996991,1.0,0.7142857143,0.0,1,0,1,2,1,1,EXPLORATION/NON-PROMOTED
fsec_303,context_conditioned_differentiation,5,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_304,intervention_generated_structure,4,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_305,feedback_induced_structure,4,2,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0,0,0,3,3,0,EXPLORATION/NON-PROMOTED
fsec_306,local_to_global_organization,6,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_307,optimization_induced_structure,5,2,0,0,0,0,0,0,0.6286093236,0.4137931034,1.0,0.0,1,0,0,4,4,0,EXPLORATION/NON-PROMOTED
fsec_308,constraint_generation,5,2,0,0,1,1,0,0,0.84569665,1.0,0.0,0.0,1,1,1,3,0,1,EXPLORATION/NON-PROMOTED
fsec_309,symmetry_breaking,6,2,0,0,1,0,0,1,0.0682019026,1.0,0.9642857143,0.0,1,0,1,,1,1,EXPLORATION/NON-PROMOTED
fsec_310,context_conditioned_differentiation,5,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_311,intervention_generated_structure,5,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_312,feedback_induced_structure,6,2,0,0,0,0,0,0,0.3381123675,0.3534215867,0.0,0.0,1,0,0,,4,1,EXPLORATION/NON-PROMOTED
fsec_313,local_to_global_organization,4,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_314,optimization_induced_structure,7,2,0,0,0,0,0,0,0.4007528176,0.2458828377,0.0,0.0476190476,0,0,0,,4,1,EXPLORATION/NON-PROMOTED
fsec_315,constraint_generation,7,2,0,0,1,1,0,0,0.3516558081,1.0,0.0,0.0,1,1,1,,0,1,EXPLORATION/NON-PROMOTED
fsec_316,symmetry_breaking,7,2,0,0,1,0,0,1,0.0074006567,1.0,0.8839285714,0.0,1,0,1,,1,1,EXPLORATION/NON-PROMOTED
fsec_317,context_conditioned_differentiation,6,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_318,intervention_generated_structure,7,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_319,feedback_induced_structure,6,2,0,0,0,0,0,0,0.2084899904,0.3106216677,1.0,0.0,1,0,0,,3,1,EXPLORATION/NON-PROMOTED
fsec_320,local_to_global_organization,4,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_321,optimization_induced_structure,5,2,0,0,0,0,0,0,0.8065396666,0.8172316895,0.0,1.0,1,0,0,3,3,0,EXPLORATION/NON-PROMOTED
fsec_322,constraint_generation,4,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,3,0,1,EXPLORATION/NON-PROMOTED
fsec_323,symmetry_breaking,5,2,0,0,1,0,0,1,0.0,1.0,0.9245283019,0.0,1,0,1,4,1,1,EXPLORATION/NON-PROMOTED
fsec_324,context_conditioned_differentiation,7,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_325,intervention_generated_structure,7,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_326,feedback_induced_structure,7,2,0,0,0,0,0,0,0.3033884743,0.3171493526,0.0,0.0,1,0,0,,,0,EXPLORATION/NON-PROMOTED
fsec_327,local_to_global_organization,6,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_328,optimization_induced_structure,6,2,0,0,0,0,0,0,0.1268149639,0.3406195266,1.0,0.0,1,0,0,4,4,0,EXPLORATION/NON-PROMOTED
fsec_329,constraint_generation,4,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,3,0,1,EXPLORATION/NON-PROMOTED
fsec_330,symmetry_breaking,7,2,0,0,1,0,0,1,0.0,1.0,0.8505494505,0.0,1,0,1,,1,1,EXPLORATION/NON-PROMOTED
fsec_331,context_conditioned_differentiation,5,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_332,intervention_generated_structure,4,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_333,feedback_induced_structure,5,2,0,0,0,0,0,0,0.9239399976,0.9393803762,0.0,0.0,1,0,0,3,3,0,EXPLORATION/NON-PROMOTED
fsec_334,local_to_global_organization,7,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_335,optimization_induced_structure,6,2,0,0,0,0,0,0,0.6025396573,0.3164784163,0.0,1.0,0,0,0,4,,0,EXPLORATION/NON-PROMOTED
fsec_336,constraint_generation,7,2,0,0,1,1,0,0,0.1238224013,1.0,0.0,0.0,1,1,1,,0,1,EXPLORATION/NON-PROMOTED
fsec_337,symmetry_breaking,4,2,0,0,1,0,0,1,0.0,1.0,1.0,0.0,1,0,1,3,1,1,EXPLORATION/NON-PROMOTED
fsec_338,context_conditioned_differentiation,7,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_339,intervention_generated_structure,7,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_340,feedback_induced_structure,5,2,0,0,0,0,0,0,0.6760242024,0.7292070637,0.0,0.0,1,0,0,3,3,0,EXPLORATION/NON-PROMOTED
fsec_341,local_to_global_organization,5,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_342,optimization_induced_structure,7,2,0,0,0,0,0,0,0.4599852988,0.3893825117,0.0,0.0,0,0,0,,,0,EXPLORATION/NON-PROMOTED
fsec_343,constraint_generation,7,2,0,0,1,1,0,0,0.5952903804,1.0,0.0,0.0,1,1,1,,0,1,EXPLORATION/NON-PROMOTED
fsec_344,symmetry_breaking,6,2,0,0,1,0,0,1,0.0525152916,1.0,0.9150943396,0.0,1,0,1,,1,1,EXPLORATION/NON-PROMOTED
fsec_345,context_conditioned_differentiation,7,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
