series_id,family,step,n,m_total,rank,exact,dls,alignment,flip_vs_prev,driver
persist_thr_3254,persistence_bridge,3,4,3,3,0,0.0,0.27697571,0,noise_eps_0.05
persist_thr_3254,persistence_bridge,4,4,3,3,0,0.0,0.2886359,0,noise_eps_0.1
persist_thr_3255,persistence_bridge,1,5,3,3,0,0.0,0.04173911,0,noise_eps_0.001
persist_thr_3255,persistence_bridge,2,5,3,3,0,0.0,0.0454373,0,noise_eps_0.01
persist_thr_3255,persistence_bridge,3,5,3,3,0,0.0,0.03298995,0,noise_eps_0.05
persist_thr_3255,persistence_bridge,4,5,3,3,0,0.0,0.04749585,0,noise_eps_0.1
persist_thr_3256,persistence_bridge,1,4,3,3,0,0.0,0.93897577,0,noise_eps_0.001
persist_thr_3256,persistence_bridge,2,4,3,3,0,0.0,0.93719477,0,noise_eps_0.01
persist_thr_3256,persistence_bridge,3,4,3,3,0,0.0,0.95067286,0,noise_eps_0.05
persist_thr_3256,persistence_bridge,4,4,3,3,0,0.0,0.93404999,0,noise_eps_0.1
persist_thr_3257,persistence_bridge,1,5,3,3,0,0.0,0.09542318,0,noise_eps_0.001
persist_thr_3257,persistence_bridge,2,5,3,3,0,0.0,0.09420055,0,noise_eps_0.01
persist_thr_3257,persistence_bridge,3,5,3,3,0,0.0,0.09324065,0,noise_eps_0.05
persist_thr_3257,persistence_bridge,4,5,3,3,0,0.0,0.09685824,0,noise_eps_0.1
persist_thr_3258,persistence_bridge,1,6,3,3,0,0.0,0.28859496,0,noise_eps_0.001
persist_thr_3258,persistence_bridge,2,6,3,3,0,0.0,0.28728351,0,noise_eps_0.01
persist_thr_3258,persistence_bridge,3,6,3,3,0,0.0,0.29478877,0,noise_eps_0.05
persist_thr_3258,persistence_bridge,4,6,3,3,0,0.0,0.31891368,0,noise_eps_0.1
persist_thr_3259,persistence_bridge,1,4,3,3,0,0.0,0.54209186,0,noise_eps_0.001
persist_thr_3259,persistence_bridge,2,4,3,3,0,0.0,0.54489188,0,noise_eps_0.01
persist_thr_3259,persistence_bridge,3,4,3,3,0,0.0,0.5640667,0,noise_eps_0.05
persist_thr_3259,persistence_bridge,4,4,3,3,0,0.0,0.59188667,0,noise_eps_0.1
persist_thr_3260,persistence_bridge,1,5,3,3,0,0.0,0.32900221,0,noise_eps_0.001
persist_thr_3260,persistence_bridge,2,5,3,3,0,0.0,0.33176068,0,noise_eps_0.01
persist_thr_3260,persistence_bridge,3,5,3,3,0,0.0,0.33873289,0,noise_eps_0.05
persist_thr_3260,persistence_bridge,4,5,3,3,0,0.0,0.34187213,0,noise_eps_0.1
persist_thr_3261,persistence_bridge,1,6,3,3,0,0.0,0.41392809,0,noise_eps_0.001
persist_thr_3261,persistence_bridge,2,6,3,3,0,0.0,0.40930715,0,noise_eps_0.01
persist_thr_3261,persistence_bridge,3,6,3,3,0,0.0,0.41902884,0,noise_eps_0.05
persist_thr_3261,persistence_bridge,4,6,3,3,0,0.0,0.38526315,0,noise_eps_0.1
persist_thr_3262,persistence_bridge,1,4,3,3,0,0.0,0.26624849,0,noise_eps_0.001
persist_thr_3262,persistence_bridge,2,4,3,3,0,0.0,0.2677149,0,noise_eps_0.01
persist_thr_3262,persistence_bridge,3,4,3,3,0,0.0,0.2686105,0,noise_eps_0.05
persist_thr_3262,persistence_bridge,4,4,3,3,0,0.0,0.30072993,0,noise_eps_0.1
persist_thr_3263,persistence_bridge,1,6,3,3,0,0.0,0.40793236,0,noise_eps_0.001
persist_thr_3263,persistence_bridge,2,6,3,3,0,0.0,0.40918651,0,noise_eps_0.01
persist_thr_3263,persistence_bridge,3,6,3,3,0,0.0,0.44265852,0,noise_eps_0.05
persist_thr_3263,persistence_bridge,4,6,3,3,0,0.0,0.40638783,0,noise_eps_0.1
persist_thr_3264,persistence_bridge,1,4,3,3,0,0.0,0.36719588,0,noise_eps_0.001
persist_thr_3264,persistence_bridge,2,4,3,3,0,0.0,0.37137363,0,noise_eps_0.01
persist_thr_3264,persistence_bridge,3,4,3,3,0,0.0,0.37662038,0,noise_eps_0.05
persist_thr_3264,persistence_bridge,4,4,3,3,0,0.0,0.41742108,0,noise_eps_0.1
persist_thr_3265,persistence_bridge,1,5,3,3,0,0.0,0.5412428,0,noise_eps_0.001
persist_thr_3265,persistence_bridge,2,5,3,3,0,0.0,0.52828368,0,noise_eps_0.01
persist_thr_3265,persistence_bridge,3,5,3,3,0,0.0,0.55095029,0,noise_eps_0.05
persist_thr_3265,persistence_bridge,4,5,3,3,0,0.0,0.42975445,0,noise_eps_0.1
persist_thr_3266,persistence_bridge,1,6,3,3,0,0.0,0.44513536,0,noise_eps_0.001
persist_thr_3266,persistence_bridge,2,6,3,3,0,0.0,0.44434557,0,noise_eps_0.01
persist_thr_3266,persistence_bridge,3,6,3,3,0,0.0,0.39248154,0,noise_eps_0.05
persist_thr_3266,persistence_bridge,4,6,3,3,0,0.0,0.4960094,0,noise_eps_0.1
persist_thr_3267,persistence_bridge,1,6,3,3,0,0.0,0.57632646,0,noise_eps_0.001
persist_thr_3267,persistence_bridge,2,6,3,3,0,0.0,0.5765339,0,noise_eps_0.01
persist_thr_3267,persistence_bridge,3,6,3,3,0,0.0,0.59305932,0,noise_eps_0.05
persist_thr_3267,persistence_bridge,4,6,3,3,0,0.0,0.53541763,0,noise_eps_0.1
persist_thr_3268,persistence_bridge,1,4,3,3,0,0.0,0.36775226,0,noise_eps_0.001
persist_thr_3268,persistence_bridge,2,4,3,3,0,0.0,0.36313234,0,noise_eps_0.01
persist_thr_3268,persistence_bridge,3,4,3,3,0,0.0,0.36135857,0,noise_eps_0.05
persist_thr_3268,persistence_bridge,4,4,3,3,0,0.0,0.32626024,0,noise_eps_0.1
persist_thr_3269,persistence_bridge,1,4,3,3,0,0.0,0.86235295,0,noise_eps_0.001
persist_thr_3269,persistence_bridge,2,4,3,3,0,0.0,0.85490508,0,noise_eps_0.01
persist_thr_3269,persistence_bridge,3,4,3,3,0,0.0,0.86933587,0,noise_eps_0.05
persist_thr_3269,persistence_bridge,4,4,3,3,0,0.0,0.84956316,0,noise_eps_0.1
persist_thr_3270,persistence_bridge,1,6,3,3,0,0.0,0.36055241,0,noise_eps_0.001
persist_thr_3270,persistence_bridge,2,6,3,3,0,0.0,0.35556096,0,noise_eps_0.01
persist_thr_3270,persistence_bridge,3,6,3,3,0,0.0,0.35769132,0,noise_eps_0.05
persist_thr_3270,persistence_bridge,4,6,3,3,0,0.0,0.35767641,0,noise_eps_0.1
persist_thr_3271,persistence_bridge,1,5,3,3,0,0.0,0.06811594,0,noise_eps_0.001
persist_thr_3271,persistence_bridge,2,5,3,3,0,0.0,0.06843367,0,noise_eps_0.01
persist_thr_3271,persistence_bridge,3,5,3,3,0,0.0,0.0858354,0,noise_eps_0.05
persist_thr_3271,persistence_bridge,4,5,3,3,0,0.0,0.09027219,0,noise_eps_0.1
persist_thr_3272,persistence_bridge,1,4,3,3,0,0.0,0.67923078,0,noise_eps_0.001
persist_thr_3272,persistence_bridge,2,4,3,3,0,0.0,0.65706751,0,noise_eps_0.01
persist_thr_3272,persistence_bridge,3,4,3,3,0,0.0,0.78809878,0,noise_eps_0.05
persist_thr_3272,persistence_bridge,4,4,3,3,0,0.0,0.74787514,0,noise_eps_0.1
persist_thr_3273,persistence_bridge,1,6,3,3,0,0.0,0.57321517,0,noise_eps_0.001
persist_thr_3273,persistence_bridge,2,6,3,3,0,0.0,0.56765032,0,noise_eps_0.01
persist_thr_3273,persistence_bridge,3,6,3,3,0,0.0,0.57282693,0,noise_eps_0.05
persist_thr_3273,persistence_bridge,4,6,3,3,0,0.0,0.57168082,0,noise_eps_0.1
persist_thr_3274,persistence_bridge,1,5,3,3,0,0.0,0.52274721,0,noise_eps_0.001
persist_thr_3274,persistence_bridge,2,5,3,3,0,0.0,0.52369458,0,noise_eps_0.01
persist_thr_3274,persistence_bridge,3,5,3,3,0,0.0,0.49969208,0,noise_eps_0.05
persist_thr_3274,persistence_bridge,4,5,3,3,0,0.0,0.48023508,0,noise_eps_0.1
persist_thr_3275,persistence_bridge,1,6,3,3,0,0.0,0.68948114,0,noise_eps_0.001
persist_thr_3275,persistence_bridge,2,6,3,3,0,0.0,0.6894561,0,noise_eps_0.01
persist_thr_3275,persistence_bridge,3,6,3,3,0,0.0,0.67981927,0,noise_eps_0.05
persist_thr_3275,persistence_bridge,4,6,3,3,0,0.0,0.71716467,0,noise_eps_0.1
persist_thr_3276,persistence_bridge,1,5,3,3,0,0.0,0.41963911,0,noise_eps_0.001
persist_thr_3276,persistence_bridge,2,5,3,3,0,0.0,0.42581661,0,noise_eps_0.01
persist_thr_3276,persistence_bridge,3,5,3,3,0,0.0,0.43056623,0,noise_eps_0.05
persist_thr_3276,persistence_bridge,4,5,3,3,0,0.0,0.38516085,0,noise_eps_0.1
persist_thr_3277,persistence_bridge,1,5,3,3,0,0.0,0.05810208,0,noise_eps_0.001
persist_thr_3277,persistence_bridge,2,5,3,3,0,0.0,0.05835362,0,noise_eps_0.01
persist_thr_3277,persistence_bridge,3,5,3,3,0,0.0,0.06931563,0,noise_eps_0.05
persist_thr_3277,persistence_bridge,4,5,3,3,0,0.0,0.0272673,0,noise_eps_0.1
persist_thr_3278,persistence_bridge,1,6,3,3,0,0.0,0.21155588,0,noise_eps_0.001
persist_thr_3278,persistence_bridge,2,6,3,3,0,0.0,0.20825353,0,noise_eps_0.01
persist_thr_3278,persistence_bridge,3,6,3,3,0,0.0,0.19254869,0,noise_eps_0.05
persist_thr_3278,persistence_bridge,4,6,3,3,0,0.0,0.23113037,0,noise_eps_0.1
persist_thr_3279,persistence_bridge,1,5,3,3,0,0.0,0.48451225,0,noise_eps_0.001
persist_thr_3279,persistence_bridge,2,5,3,3,0,0.0,0.48394146,0,noise_eps_0.01
persist_thr_3279,persistence_bridge,3,5,3,3,0,0.0,0.47506168,0,noise_eps_0.05
persist_thr_3279,persistence_bridge,4,5,3,3,0,0.0,0.45410764,0,noise_eps_0.1
persist_thr_3280,persistence_bridge,1,4,3,3,0,0.0,0.90442009,0,noise_eps_0.001
persist_thr_3280,persistence_bridge,2,4,3,3,0,0.0,0.91103606,0,noise_eps_0.01
persist_thr_3280,persistence_bridge,3,4,3,3,0,0.0,0.91658619,0,noise_eps_0.05
persist_thr_3280,persistence_bridge,4,4,3,3,0,0.0,0.92364985,0,noise_eps_0.1
persist_thr_3281,persistence_bridge,1,4,3,3,0,0.0,0.48263827,0,noise_eps_0.001
persist_thr_3281,persistence_bridge,2,4,3,3,0,0.0,0.47471136,0,noise_eps_0.01
persist_thr_3281,persistence_bridge,3,4,3,3,0,0.0,0.47966549,0,noise_eps_0.05
persist_thr_3281,persistence_bridge,4,4,3,3,0,0.0,0.46393872,0,noise_eps_0.1
persist_thr_3282,persistence_bridge,1,6,3,3,0,0.0,0.57677599,0,noise_eps_0.001
persist_thr_3282,persistence_bridge,2,6,3,3,0,0.0,0.58302138,0,noise_eps_0.01
persist_thr_3282,persistence_bridge,3,6,3,3,0,0.0,0.60268007,0,noise_eps_0.05
persist_thr_3282,persistence_bridge,4,6,3,3,0,0.0,0.61140277,0,noise_eps_0.1
persist_thr_3283,persistence_bridge,1,5,3,3,0,0.0,0.53825754,0,noise_eps_0.001
persist_thr_3283,persistence_bridge,2,5,3,3,0,0.0,0.54105438,0,noise_eps_0.01
persist_thr_3283,persistence_bridge,3,5,3,3,0,0.0,0.56253902,0,noise_eps_0.05
persist_thr_3283,persistence_bridge,4,5,3,3,0,0.0,0.62889587,0,noise_eps_0.1
persist_thr_3284,persistence_bridge,1,5,3,3,0,0.0,0.10873435,0,noise_eps_0.001
persist_thr_3284,persistence_bridge,2,5,3,3,0,0.0,0.11020909,0,noise_eps_0.01
persist_thr_3284,persistence_bridge,3,5,3,3,0,0.0,0.10835061,0,noise_eps_0.05
persist_thr_3284,persistence_bridge,4,5,3,3,0,0.0,0.11002338,0,noise_eps_0.1
persist_thr_3285,persistence_bridge,1,4,3,3,0,0.0,0.80454414,0,noise_eps_0.001
persist_thr_3285,persistence_bridge,2,4,3,3,0,0.0,0.8041126,0,noise_eps_0.01
persist_thr_3285,persistence_bridge,3,4,3,3,0,0.0,0.79944974,0,noise_eps_0.05
persist_thr_3285,persistence_bridge,4,4,3,3,0,0.0,0.74254239,0,noise_eps_0.1
persist_thr_3286,persistence_bridge,1,4,3,3,0,0.0,0.74378314,0,noise_eps_0.001
persist_thr_3286,persistence_bridge,2,4,3,3,0,0.0,0.74406833,0,noise_eps_0.01
persist_thr_3286,persistence_bridge,3,4,3,3,0,0.0,0.72521234,0,noise_eps_0.05
persist_thr_3286,persistence_bridge,4,4,3,3,0,0.0,0.80442562,0,noise_eps_0.1
persist_thr_3287,persistence_bridge,1,4,3,3,0,0.0,0.82034288,0,noise_eps_0.001
persist_thr_3287,persistence_bridge,2,4,3,3,0,0.0,0.80003968,0,noise_eps_0.01
persist_thr_3287,persistence_bridge,3,4,3,3,0,0.0,0.92729788,0,noise_eps_0.05
persist_thr_3287,persistence_bridge,4,4,3,3,0,0.0,0.90157404,0,noise_eps_0.1
persist_thr_3288,persistence_bridge,1,4,3,3,0,0.0,0.22468617,0,noise_eps_0.001
persist_thr_3288,persistence_bridge,2,4,3,3,0,0.0,0.22394911,0,noise_eps_0.01
persist_thr_3288,persistence_bridge,3,4,3,3,0,0.0,0.29821448,0,noise_eps_0.05
persist_thr_3288,persistence_bridge,4,4,3,3,0,0.0,0.24181838,0,noise_eps_0.1
persist_thr_3289,persistence_bridge,1,5,3,3,0,0.0,0.66035081,0,noise_eps_0.001
persist_thr_3289,persistence_bridge,2,5,3,3,0,0.0,0.65588168,0,noise_eps_0.01
persist_thr_3289,persistence_bridge,3,5,3,3,0,0.0,0.66736394,0,noise_eps_0.05
persist_thr_3289,persistence_bridge,4,5,3,3,0,0.0,0.68810827,0,noise_eps_0.1
persist_thr_3290,persistence_bridge,1,4,3,3,0,0.0,0.59213134,0,noise_eps_0.001
persist_thr_3290,persistence_bridge,2,4,3,3,0,0.0,0.59159635,0,noise_eps_0.01
persist_thr_3290,persistence_bridge,3,4,3,3,0,0.0,0.60584951,0,noise_eps_0.05
persist_thr_3290,persistence_bridge,4,4,3,3,0,0.0,0.62213447,0,noise_eps_0.1
persist_thr_3291,persistence_bridge,1,4,3,3,0,0.0,0.99977427,1,noise_eps_0.001
persist_thr_3291,persistence_bridge,2,4,3,3,0,0.0,0.99321518,0,noise_eps_0.01
persist_thr_3291,persistence_bridge,3,4,3,3,0,0.0,0.98751494,0,noise_eps_0.05
persist_thr_3291,persistence_bridge,4,4,3,3,0,0.0,0.97170813,0,noise_eps_0.1
persist_thr_3292,persistence_bridge,1,6,3,3,0,0.0,0.4648109,0,noise_eps_0.001
persist_thr_3292,persistence_bridge,2,6,3,3,0,0.0,0.46662709,0,noise_eps_0.01
persist_thr_3292,persistence_bridge,3,6,3,3,0,0.0,0.46673622,0,noise_eps_0.05
persist_thr_3292,persistence_bridge,4,6,3,3,0,0.0,0.38806367,0,noise_eps_0.1
persist_thr_3293,persistence_bridge,1,4,3,3,0,0.0,0.71176946,0,noise_eps_0.001
persist_thr_3293,persistence_bridge,2,4,3,3,0,0.0,0.71259518,0,noise_eps_0.01
persist_thr_3293,persistence_bridge,3,4,3,3,0,0.0,0.74156208,0,noise_eps_0.05
persist_thr_3293,persistence_bridge,4,4,3,3,0,0.0,0.69646089,0,noise_eps_0.1
persist_thr_3294,persistence_bridge,1,4,3,3,0,0.0,0.78200493,0,noise_eps_0.001
persist_thr_3294,persistence_bridge,2,4,3,3,0,0.0,0.7885105,0,noise_eps_0.01
persist_thr_3294,persistence_bridge,3,4,3,3,0,0.0,0.75604721,0,noise_eps_0.05
persist_thr_3294,persistence_bridge,4,4,3,3,0,0.0,0.76668442,0,noise_eps_0.1
persist_thr_3295,persistence_bridge,1,4,3,3,0,0.0,0.63363908,0,noise_eps_0.001
persist_thr_3295,persistence_bridge,2,4,3,3,0,0.0,0.63895973,0,noise_eps_0.01
persist_thr_3295,persistence_bridge,3,4,3,3,0,0.0,0.59852475,0,noise_eps_0.05
persist_thr_3295,persistence_bridge,4,4,3,3,0,0.0,0.72405461,0,noise_eps_0.1
persist_thr_3296,persistence_bridge,1,5,3,3,0,0.0,0.59466879,0,noise_eps_0.001
persist_thr_3296,persistence_bridge,2,5,3,3,0,0.0,0.60606954,0,noise_eps_0.01
persist_thr_3296,persistence_bridge,3,5,3,3,0,0.0,0.41814045,0,noise_eps_0.05
persist_thr_3296,persistence_bridge,4,5,3,3,0,0.0,0.37860183,0,noise_eps_0.1
persist_thr_3297,persistence_bridge,1,6,3,3,0,0.0,0.11183188,0,noise_eps_0.001
persist_thr_3297,persistence_bridge,2,6,3,3,0,0.0,0.11424309,0,noise_eps_0.01
persist_thr_3297,persistence_bridge,3,6,3,3,0,0.0,0.11214049,0,noise_eps_0.05
persist_thr_3297,persistence_bridge,4,6,3,3,0,0.0,0.09759946,0,noise_eps_0.1
persist_thr_3298,persistence_bridge,1,4,3,3,0,0.0,0.24716068,0,noise_eps_0.001
persist_thr_3298,persistence_bridge,2,4,3,3,0,0.0,0.23790943,0,noise_eps_0.01
persist_thr_3298,persistence_bridge,3,4,3,3,0,0.0,0.27860847,0,noise_eps_0.05
persist_thr_3298,persistence_bridge,4,4,3,3,0,0.0,0.19620045,0,noise_eps_0.1
persist_thr_3299,persistence_bridge,1,6,3,3,0,0.0,0.45482664,0,noise_eps_0.001
persist_thr_3299,persistence_bridge,2,6,3,3,0,0.0,0.4492822,0,noise_eps_0.01
persist_thr_3299,persistence_bridge,3,6,3,3,0,0.0,0.41586526,0,noise_eps_0.05
persist_thr_3299,persistence_bridge,4,6,3,3,0,0.0,0.36718377,0,noise_eps_0.1
persist_thr_3300,persistence_bridge,1,5,3,3,0,0.0,0.39545146,0,noise_eps_0.001
persist_thr_3300,persistence_bridge,2,5,3,3,0,0.0,0.39454959,0,noise_eps_0.01
persist_thr_3300,persistence_bridge,3,5,3,3,0,0.0,0.37378848,0,noise_eps_0.05
persist_thr_3300,persistence_bridge,4,5,3,3,0,0.0,0.39746766,0,noise_eps_0.1
persist_thr_3301,persistence_bridge,1,5,3,3,0,0.0,0.68393361,0,noise_eps_0.001
persist_thr_3301,persistence_bridge,2,5,3,3,0,0.0,0.68690751,0,noise_eps_0.01
persist_thr_3301,persistence_bridge,3,5,3,3,0,0.0,0.6576106,0,noise_eps_0.05
persist_thr_3301,persistence_bridge,4,5,3,3,0,0.0,0.70617344,0,noise_eps_0.1
persist_thr_3302,persistence_bridge,1,5,3,3,0,0.0,0.48654906,0,noise_eps_0.001
persist_thr_3302,persistence_bridge,2,5,3,3,0,0.0,0.48745401,0,noise_eps_0.01
persist_thr_3302,persistence_bridge,3,5,3,3,0,0.0,0.47462268,0,noise_eps_0.05
persist_thr_3302,persistence_bridge,4,5,3,3,0,0.0,0.47118985,0,noise_eps_0.1
persist_thr_3303,persistence_bridge,1,6,3,3,0,0.0,0.02310669,0,noise_eps_0.001
persist_thr_3303,persistence_bridge,2,6,3,3,0,0.0,0.02309958,0,noise_eps_0.01
persist_thr_3303,persistence_bridge,3,6,3,3,0,0.0,0.0178852,0,noise_eps_0.05
persist_thr_3303,persistence_bridge,4,6,3,3,0,0.0,0.02600546,0,noise_eps_0.1
persist_thr_3304,persistence_bridge,1,5,3,3,0,0.0,0.72653808,0,noise_eps_0.001
persist_thr_3304,persistence_bridge,2,5,3,3,0,0.0,0.72611972,0,noise_eps_0.01
persist_thr_3304,persistence_bridge,3,5,3,3,0,0.0,0.71126791,0,noise_eps_0.05
persist_thr_3304,persistence_bridge,4,5,3,3,0,0.0,0.76335328,0,noise_eps_0.1
persist_thr_3305,persistence_bridge,1,6,3,3,0,0.0,0.14636518,0,noise_eps_0.001
persist_thr_3305,persistence_bridge,2,6,3,3,0,0.0,0.14545242,0,noise_eps_0.01
persist_thr_3305,persistence_bridge,3,6,3,3,0,0.0,0.13014654,0,noise_eps_0.05
persist_thr_3305,persistence_bridge,4,6,3,3,0,0.0,0.14559845,0,noise_eps_0.1
persist_thr_3306,persistence_bridge,1,5,3,3,0,0.0,0.47574958,0,noise_eps_0.001
persist_thr_3306,persistence_bridge,2,5,3,3,0,0.0,0.47328363,0,noise_eps_0.01
persist_thr_3306,persistence_bridge,3,5,3,3,0,0.0,0.48402138,0,noise_eps_0.05
persist_thr_3306,persistence_bridge,4,5,3,3,0,0.0,0.47563303,0,noise_eps_0.1
persist_thr_3307,persistence_bridge,1,6,3,3,0,0.0,0.51006356,0,noise_eps_0.001
persist_thr_3307,persistence_bridge,2,6,3,3,0,0.0,0.51216562,0,noise_eps_0.01
persist_thr_3307,persistence_bridge,3,6,3,3,0,0.0,0.49216062,0,noise_eps_0.05
persist_thr_3307,persistence_bridge,4,6,3,3,0,0.0,0.51937915,0,noise_eps_0.1
persist_thr_3308,persistence_bridge,1,6,3,3,0,0.0,0.49328191,0,noise_eps_0.001
persist_thr_3308,persistence_bridge,2,6,3,3,0,0.0,0.48981098,0,noise_eps_0.01
persist_thr_3308,persistence_bridge,3,6,3,3,0,0.0,0.50055562,0,noise_eps_0.05
persist_thr_3308,persistence_bridge,4,6,3,3,0,0.0,0.46085752,0,noise_eps_0.1
persist_thr_3309,persistence_bridge,1,4,3,3,0,0.0,0.10425434,0,noise_eps_0.001
persist_thr_3309,persistence_bridge,2,4,3,3,0,0.0,0.10701467,0,noise_eps_0.01
persist_thr_3309,persistence_bridge,3,4,3,3,0,0.0,0.10916123,0,noise_eps_0.05
persist_thr_3309,persistence_bridge,4,4,3,3,0,0.0,0.08685399,0,noise_eps_0.1
persist_thr_3310,persistence_bridge,1,6,3,3,0,0.0,0.3793432,0,noise_eps_0.001
persist_thr_3310,persistence_bridge,2,6,3,3,0,0.0,0.39243799,0,noise_eps_0.01
persist_thr_3310,persistence_bridge,3,6,3,3,0,0.0,0.42545665,0,noise_eps_0.05
persist_thr_3310,persistence_bridge,4,6,3,3,0,0.0,0.44207529,0,noise_eps_0.1
persist_thr_3311,persistence_bridge,1,5,3,3,0,0.0,0.69460051,0,noise_eps_0.001
persist_thr_3311,persistence_bridge,2,5,3,3,0,0.0,0.6963626,0,noise_eps_0.01
persist_thr_3311,persistence_bridge,3,5,3,3,0,0.0,0.71138114,0,noise_eps_0.05
persist_thr_3311,persistence_bridge,4,5,3,3,0,0.0,0.77062456,0,noise_eps_0.1
persist_thr_3312,persistence_bridge,1,4,3,3,0,0.0,0.77578657,0,noise_eps_0.001
persist_thr_3312,persistence_bridge,2,4,3,3,0,0.0,0.78332033,0,noise_eps_0.01
persist_thr_3312,persistence_bridge,3,4,3,3,0,0.0,0.77580447,0,noise_eps_0.05
persist_thr_3312,persistence_bridge,4,4,3,3,0,0.0,0.94567798,0,noise_eps_0.1
persist_thr_3313,persistence_bridge,1,6,3,3,0,0.0,0.19414059,0,noise_eps_0.001
persist_thr_3313,persistence_bridge,2,6,3,3,0,0.0,0.19247302,0,noise_eps_0.01
persist_thr_3313,persistence_bridge,3,6,3,3,0,0.0,0.19281285,0,noise_eps_0.05
persist_thr_3313,persistence_bridge,4,6,3,3,0,0.0,0.21941259,0,noise_eps_0.1
persist_thr_3314,persistence_bridge,1,5,3,3,0,0.0,0.19109346,0,noise_eps_0.001
persist_thr_3314,persistence_bridge,2,5,3,3,0,0.0,0.1912899,0,noise_eps_0.01
persist_thr_3314,persistence_bridge,3,5,3,3,0,0.0,0.1825983,0,noise_eps_0.05
persist_thr_3314,persistence_bridge,4,5,3,3,0,0.0,0.1779527,0,noise_eps_0.1
persist_thr_3315,persistence_bridge,1,5,3,3,0,0.0,0.07191277,0,noise_eps_0.001
persist_thr_3315,persistence_bridge,2,5,3,3,0,0.0,0.07216618,0,noise_eps_0.01
persist_thr_3315,persistence_bridge,3,5,3,3,0,0.0,0.0716381,0,noise_eps_0.05
persist_thr_3315,persistence_bridge,4,5,3,3,0,0.0,0.08427145,0,noise_eps_0.1
persist_thr_3316,persistence_bridge,1,4,3,3,0,0.0,0.12825468,0,noise_eps_0.001
persist_thr_3316,persistence_bridge,2,4,3,3,0,0.0,0.12892211,0,noise_eps_0.01
persist_thr_3316,persistence_bridge,3,4,3,3,0,0.0,0.11658405,0,noise_eps_0.05
persist_thr_3316,persistence_bridge,4,4,3,3,0,0.0,0.11472121,0,noise_eps_0.1
persist_thr_3317,persistence_bridge,1,6,3,3,0,0.0,0.57859077,0,noise_eps_0.001
persist_thr_3317,persistence_bridge,2,6,3,3,0,0.0,0.58125177,0,noise_eps_0.01
persist_thr_3317,persistence_bridge,3,6,3,3,0,0.0,0.58736388,0,noise_eps_0.05
persist_thr_3317,persistence_bridge,4,6,3,3,0,0.0,0.58853574,0,noise_eps_0.1
persist_thr_3318,persistence_bridge,1,6,3,3,0,0.0,0.14036023,0,noise_eps_0.001
persist_thr_3318,persistence_bridge,2,6,3,3,0,0.0,0.14231065,0,noise_eps_0.01
persist_thr_3318,persistence_bridge,3,6,3,3,0,0.0,0.13493367,0,noise_eps_0.05
persist_thr_3318,persistence_bridge,4,6,3,3,0,0.0,0.13767997,0,noise_eps_0.1
persist_thr_3319,persistence_bridge,1,6,3,3,0,0.0,0.22046196,0,noise_eps_0.001
persist_thr_3319,persistence_bridge,2,6,3,3,0,0.0,0.2190444,0,noise_eps_0.01
persist_thr_3319,persistence_bridge,3,6,3,3,0,0.0,0.2147604,0,noise_eps_0.05
persist_thr_3319,persistence_bridge,4,6,3,3,0,0.0,0.24697663,0,noise_eps_0.1
persist_thr_3320,persistence_bridge,1,4,3,3,0,0.0,0.30951315,0,noise_eps_0.001
persist_thr_3320,persistence_bridge,2,4,3,3,0,0.0,0.3125081,0,noise_eps_0.01
persist_thr_3320,persistence_bridge,3,4,3,3,0,0.0,0.36792687,0,noise_eps_0.05
persist_thr_3320,persistence_bridge,4,4,3,3,0,0.0,0.28360333,0,noise_eps_0.1
persist_thr_3321,persistence_bridge,1,5,3,3,0,0.0,0.12239684,0,noise_eps_0.001
persist_thr_3321,persistence_bridge,2,5,3,3,0,0.0,0.12587678,0,noise_eps_0.01
persist_thr_3321,persistence_bridge,3,5,3,3,0,0.0,0.11146035,0,noise_eps_0.05
persist_thr_3321,persistence_bridge,4,5,3,3,0,0.0,0.1157009,0,noise_eps_0.1
persist_thr_3322,persistence_bridge,1,5,3,3,0,0.0,0.36981964,0,noise_eps_0.001
persist_thr_3322,persistence_bridge,2,5,3,3,0,0.0,0.37128692,0,noise_eps_0.01
persist_thr_3322,persistence_bridge,3,5,3,3,0,0.0,0.37832834,0,noise_eps_0.05
persist_thr_3322,persistence_bridge,4,5,3,3,0,0.0,0.37543764,0,noise_eps_0.1
persist_thr_3323,persistence_bridge,1,4,3,3,0,0.0,0.47284411,0,noise_eps_0.001
persist_thr_3323,persistence_bridge,2,4,3,3,0,0.0,0.46369973,0,noise_eps_0.01
persist_thr_3323,persistence_bridge,3,4,3,3,0,0.0,0.47754884,0,noise_eps_0.05
persist_thr_3323,persistence_bridge,4,4,3,3,0,0.0,0.51475241,0,noise_eps_0.1
persist_thr_3324,persistence_bridge,1,6,3,3,0,0.0,0.06789011,0,noise_eps_0.001
persist_thr_3324,persistence_bridge,2,6,3,3,0,0.0,0.06754636,0,noise_eps_0.01
persist_thr_3324,persistence_bridge,3,6,3,3,0,0.0,0.05543125,0,noise_eps_0.05
persist_thr_3324,persistence_bridge,4,6,3,3,0,0.0,0.06653559,0,noise_eps_0.1
persist_thr_3325,persistence_bridge,1,5,3,3,0,0.0,0.21144732,0,noise_eps_0.001
persist_thr_3325,persistence_bridge,2,5,3,3,0,0.0,0.21069594,0,noise_eps_0.01
